gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
638199651	361	3	361	SUPERFAMILY	SSF50447	IPR009000	Translation elongation/initiation factor/Ribosomal, beta-barrel	
638199651	361	210	233	ProSitePatterns	PS00474	IPR019926	Ribosomal protein L3, conserved site	
638199651	361	1	361	Hamap	MF_01325_A	IPR019928	Ribosomal protein L3, archaeal	GO:0003735|GO:0005622|GO:0006412|GO:0005840
638199651	361	5	360	TIGRFAM	TIGR03626	IPR019928	Ribosomal protein L3, archaeal	GO:0003735|GO:0005622|GO:0006412|GO:0005840
638199651	361	3	340	PANTHER	PTHR11363			
638199651	361	3	340	PANTHER	PTHR11363:SF2			
638199651	361	40	77	Gene3D	G3DSA:2.40.30.10			
638199651	361	78	195	Gene3D	G3DSA:3.30.1430.10			
638199651	361	196	263	Gene3D	G3DSA:4.10.960.10			
638199651	361	264	361	Gene3D	G3DSA:2.40.30.10			
638199652	258	3	253	Pfam	PF02598	IPR003750	Putative RNA methyltransferase	
638199652	258	7	253	PANTHER	PTHR12150	IPR003750	Putative RNA methyltransferase	
638199652	258	91	157	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
638199652	258	2	109	Gene3D	G3DSA:3.40.1280.10			
638199652	258	4	92	SUPERFAMILY	SSF75217			
638199652	258	7	253	PANTHER	PTHR12150:SF10			
638199652	258	160	256	SUPERFAMILY	SSF75217			
638199652	258	175	255	Gene3D	G3DSA:3.40.1280.10			
638199653	282	3	54	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	7	64	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	10	58	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	66	125	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	67	116	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	69	117	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	132	190	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	134	180	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	135	183	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	223	278	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	227	282	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	230	278	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
638199653	282	2	115	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
638199653	282	119	183	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
638199653	282	219	279	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
638199653	282	2	117	SUPERFAMILY	SSF54631			
638199653	282	68	278	PANTHER	PTHR11911			
638199653	282	123	277	SUPERFAMILY	SSF54631			
638199654	137	59	134	Pfam	PF04472	IPR007561	Cell division protein SepF/SepF-related	GO:0000917
638199655	417	53	189	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
638199655	417	7	261	Gene3D	G3DSA:1.10.3210.10	IPR006674	HD domain	GO:0008081|GO:0046872
638199655	417	57	182	Pfam	PF01966	IPR006674	HD domain	GO:0008081|GO:0046872
638199655	417	6	412	SUPERFAMILY	SSF109604			
638199655	417	9	377	PANTHER	PTHR11373			
638199655	417	9	377	PANTHER	PTHR11373:SF4			
638199656	67	3	65	Pfam	PF00808	IPR003958	Transcription factor CBF/NF-Y/archaeal histone	GO:0005622|GO:0043565
638199656	67	2	66	Gene3D	G3DSA:1.10.20.10	IPR009072	Histone-fold	GO:0003677
638199656	67	4	66	SUPERFAMILY	SSF47113	IPR009072	Histone-fold	GO:0003677
638199657	269	16	267	Gene3D	G3DSA:3.10.270.10	IPR002042	Uricase	
638199657	269	8	265	Pfam	PF02649	IPR003801	GTP cyclohydrolase FolE2/MptA	
638199657	269	4	269	Hamap	MF_01527_A	IPR022840	GTP cyclohydrolase MptA	GO:0016814
638199658	212	1	202	PIRSF	PIRSF005785	IPR012091	Peptidase M54, archaemetzincin, archaeal/bacterial	GO:0008270|GO:0008237
638199658	212	1	194	Pfam	PF07998	IPR012962	Peptidase M54, archaemetzincin	GO:0008270|GO:0008237
638199658	212	2	106	SUPERFAMILY	SSF55486			
638199658	212	142	188	SUPERFAMILY	SSF55486			
638199659	158	9	155	Pfam	PF06197	IPR009339	Protein of unknown function DUF998	
638199660	198	2	158	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
638199660	198	1	192	Pfam	PF02568	IPR020536	Thil, C-terminal domain	
638199660	198	2	53	SUPERFAMILY	SSF52402			
638199660	198	2	180	PANTHER	PTHR30057			
638199660	198	2	180	PANTHER	PTHR30057:SF0			
638199660	198	82	158	SUPERFAMILY	SSF52402			
638199662	238	26	62	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0046872|GO:0005524
638199662	238	34	98	Gene3D	G3DSA:3.30.1490.20	IPR013815	ATP-grasp fold, subdomain 1	GO:0005524|GO:0003824
638199662	238	1	238	PANTHER	PTHR32383			
638199662	238	1	238	PANTHER	PTHR32383:SF2			
638199662	238	12	234	Pfam	PF13549			
638199662	238	19	236	SUPERFAMILY	SSF56059			
638199663	472	13	112	SMART	SM00881	IPR003781	CoA-binding	GO:0048037
638199663	472	17	146	Pfam	PF13380	IPR003781	CoA-binding	GO:0048037
638199663	472	7	143	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
638199663	472	144	303	Gene3D	G3DSA:3.40.50.261	IPR016102	Succinyl-CoA synthetase-like	
638199663	472	144	306	SUPERFAMILY	SSF52210	IPR016102	Succinyl-CoA synthetase-like	
638199663	472	310	466	SUPERFAMILY	SSF52210	IPR016102	Succinyl-CoA synthetase-like	
638199663	472	312	449	Gene3D	G3DSA:3.40.50.261	IPR016102	Succinyl-CoA synthetase-like	
638199663	472	1	463	PANTHER	PTHR32383			
638199663	472	1	463	PANTHER	PTHR32383:SF2			
638199663	472	10	142	SUPERFAMILY	SSF51735			
638199663	472	168	304	Pfam	PF13607			
638199664	537	1	525	TIGRFAM	TIGR00337	IPR004468	CTP synthase	GO:0003883|GO:0006221
638199664	537	1	532	PANTHER	PTHR11550	IPR004468	CTP synthase	GO:0003883|GO:0006221
638199664	537	2	530	Hamap	MF_01227	IPR004468	CTP synthase	GO:0003883|GO:0006221
638199664	537	2	275	Pfam	PF06418	IPR017456	CTP synthase, N-terminal	GO:0006221|GO:0003883
638199664	537	290	532	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase type 1	
638199664	537	300	525	Pfam	PF00117	IPR017926	Glutamine amidotransferase type 1	
638199664	537	1	283	Gene3D	G3DSA:3.40.50.300			
638199664	537	1	532	PANTHER	PTHR11550:SF0			
638199664	537	2	266	SUPERFAMILY	SSF52540			
638199664	537	287	532	Gene3D	G3DSA:3.40.50.880			
638199664	537	288	532	SUPERFAMILY	SSF52317			
638199667	218	17	213	Pfam	PF02616	IPR003768	Prokaryotic chromosome segregation/condensation protein ScpA	
638199667	218	30	51	Coils	Coil			
638199667	218	64	92	Coils	Coil			
638199667	218	103	138	Coils	Coil			
638199668	1177	3	1150	Pfam	PF02463	IPR003395	RecF/RecN/SMC	
638199668	1177	480	673	SUPERFAMILY	SSF75553	IPR010935	SMCs flexible hinge	GO:0005694|GO:0005515|GO:0051276|GO:0005524
638199668	1177	520	628	Pfam	PF06470	IPR010935	SMCs flexible hinge	GO:0005694|GO:0005515|GO:0051276|GO:0005524
638199668	1177	520	630	SMART	SM00968	IPR010935	SMCs flexible hinge	GO:0005694|GO:0005515|GO:0051276|GO:0005524
638199668	1177	2	1159	Hamap	MF_01894	IPR011890	Structural maintenance of chromosomes protein, prokaryotic	GO:0030261|GO:0007062|GO:0006310|GO:0006281
638199668	1177	3	1157	TIGRFAM	TIGR02168	IPR011890	Structural maintenance of chromosomes protein, prokaryotic	GO:0030261|GO:0007062|GO:0006310|GO:0006281
638199668	1177	3	1157	TIGRFAM	TIGR02169	IPR011890	Structural maintenance of chromosomes protein, prokaryotic	GO:0030261|GO:0007062|GO:0006310|GO:0006281
638199668	1177	1	1164	PIRSF	PIRSF005719	IPR024704	Structural maintenance of chromosomes protein	GO:0007062|GO:0006281|GO:0030261|GO:0006310
638199668	1177	1	212	SUPERFAMILY	SSF52540			
638199668	1177	3	212	Gene3D	G3DSA:3.40.50.300			
638199668	1177	3	1166	PANTHER	PTHR18937			
638199668	1177	3	1166	PANTHER	PTHR18937:SF10			
638199668	1177	169	228	Coils	Coil			
638199668	1177	230	351	Gene3D	G3DSA:3.40.50.300			
638199668	1177	236	292	Coils	Coil			
638199668	1177	300	384	Coils	Coil			
638199668	1177	360	501	SUPERFAMILY	SSF57997			
638199668	1177	388	510	Coils	Coil			
638199668	1177	663	726	Coils	Coil			
638199668	1177	747	819	Coils	Coil			
638199668	1177	823	914	Coils	Coil			
638199668	1177	939	967	Coils	Coil			
638199668	1177	974	1012	Coils	Coil			
638199668	1177	1044	1165	SUPERFAMILY	SSF52540			
638199668	1177	1065	1142	Gene3D	G3DSA:3.40.50.300			
638199669	109	11	104	Pfam	PF03788	IPR005538	Uncharacterised protein family LrgA/YohJ/UPF0299	GO:0016021
638199670	224	1	224	TIGRFAM	TIGR00659	IPR005261	Conserved hypothetical protein CHP00659	
638199670	224	9	223	Pfam	PF04172	IPR007300	LrgB-like protein	
638199670	224	4	224	PANTHER	PTHR30249			
638199671	194	107	183	Pfam	PF02517	IPR003675	CAAX amino terminal protease	GO:0016020
638199671	194	1	194	PIRSF	PIRSF019711	IPR016765	Metal-dependent membrane protease, PF1846 type, predicted	
638199672	441	62	354	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
638199672	441	14	404	Pfam	PF06068	IPR010339	TIP49, C-terminal	GO:0005524|GO:0003678
638199672	441	126	207	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
638199672	441	1	434	PANTHER	PTHR11093			
638199672	441	37	123	Gene3D	G3DSA:3.40.50.300			
638199672	441	37	150	SUPERFAMILY	SSF52540			
638199672	441	250	424	SUPERFAMILY	SSF52540			
638199672	441	285	349	Gene3D	G3DSA:3.40.50.300			
638199672	441	350	423	Gene3D	G3DSA:1.10.8.60			
638199672	441	365	386	Coils	Coil			
638199673	408	1	408	PANTHER	PTHR10572	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	4	408	ProSiteProfiles	PS50065	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	31	408	Pfam	PF00368	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	64	85	PRINTS	PR00071	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	95	115	PRINTS	PR00071	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	185	203	PRINTS	PR00071	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	225	250	PRINTS	PR00071	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	276	302	PRINTS	PR00071	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	328	349	PRINTS	PR00071	IPR002202	Hydroxymethylglutaryl-CoA reductase, class I/II	GO:0004420|GO:0015936|GO:0055114|GO:0050662
638199673	408	2	408	TIGRFAM	TIGR00533	IPR004554	Hydroxymethylglutaryl-CoA reductase, eukaryotic/arcaheal type	GO:0004420|GO:0016021|GO:0050661|GO:0055114|GO:0008299
638199673	408	129	244	Gene3D	G3DSA:3.30.70.420	IPR009023	Hydroxymethylglutaryl-CoA reductase, class I/II, NAD/NADP-binding	GO:0055114|GO:0016616|GO:0015936|GO:0050662
638199673	408	129	244	SUPERFAMILY	SSF55035	IPR009023	Hydroxymethylglutaryl-CoA reductase, class I/II, NAD/NADP-binding	GO:0055114|GO:0016616|GO:0015936|GO:0050662
638199673	408	4	126	SUPERFAMILY	SSF56542	IPR009029	Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding	GO:0015936|GO:0016616|GO:0050662|GO:0055114
638199673	408	242	398	SUPERFAMILY	SSF56542	IPR009029	Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding	GO:0015936|GO:0016616|GO:0050662|GO:0055114
638199673	408	75	126	Gene3D	G3DSA:3.90.770.10	IPR023074	Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic domain	GO:0055114|GO:0004420
638199673	408	245	408	Gene3D	G3DSA:3.90.770.10	IPR023074	Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic domain	GO:0055114|GO:0004420
638199673	408	187	201	ProSitePatterns	PS00066	IPR023076	Hydroxymethylglutaryl-CoA reductase, class I/II, conserved site	GO:0004420|GO:0055114
638199673	408	340	347	ProSitePatterns	PS00318	IPR023076	Hydroxymethylglutaryl-CoA reductase, class I/II, conserved site	GO:0004420|GO:0055114
638199673	408	4	74	Gene3D	G3DSA:1.10.3270.10	IPR023282	Hydroxymethylglutaryl-CoA reductase, N-terminal	GO:0004420|GO:0055114
638199674	251	3	211	Pfam	PF01656	IPR002586	CobQ/CobB/MinD/ParA nucleotide binding domain	
638199674	251	1	236	SUPERFAMILY	SSF52540			
638199674	251	1	242	PANTHER	PTHR13696			
638199674	251	3	236	Gene3D	G3DSA:3.40.50.300			
638199675	463	14	174	Pfam	PF01554	IPR002528	Multi antimicrobial extrusion protein	GO:0055085|GO:0016020|GO:0006855|GO:0015297|GO:0015238
638199675	463	14	409	TIGRFAM	TIGR00797	IPR002528	Multi antimicrobial extrusion protein	GO:0055085|GO:0016020|GO:0006855|GO:0015297|GO:0015238
638199675	463	238	404	Pfam	PF01554	IPR002528	Multi antimicrobial extrusion protein	GO:0055085|GO:0016020|GO:0006855|GO:0015297|GO:0015238
638199675	463	3	460	PANTHER	PTHR11206			
638199675	463	3	460	PANTHER	PTHR11206:SF7			
638199676	316	130	185	SMART	SM00530	IPR001387	Helix-turn-helix type 3	GO:0043565
638199676	316	131	179	Pfam	PF01381	IPR001387	Helix-turn-helix type 3	GO:0043565
638199676	316	131	189	ProSiteProfiles	PS50943	IPR001387	Helix-turn-helix type 3	GO:0043565
638199676	316	127	179	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
638199676	316	128	179	Gene3D	G3DSA:1.10.260.40	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
638199676	316	2	303	Hamap	MF_00584	IPR020886	Transcription regulator HTH, Cro/C1-type DNA-binding	GO:0006355|GO:0003700
638199677	259	2	19	PRINTS	PR00081	IPR002347	Glucose/ribitol dehydrogenase	
638199677	259	75	86	PRINTS	PR00081	IPR002347	Glucose/ribitol dehydrogenase	
638199677	259	125	141	PRINTS	PR00081	IPR002347	Glucose/ribitol dehydrogenase	
638199677	259	151	170	PRINTS	PR00081	IPR002347	Glucose/ribitol dehydrogenase	
638199677	259	172	189	PRINTS	PR00081	IPR002347	Glucose/ribitol dehydrogenase	
638199677	259	217	237	PRINTS	PR00081	IPR002347	Glucose/ribitol dehydrogenase	
638199677	259	3	253	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
638199677	259	2	254	SUPERFAMILY	SSF51735			
638199677	259	2	259	PANTHER	PTHR24319			
638199677	259	2	259	PANTHER	PTHR24319:SF13			
638199677	259	9	251	Pfam	PF13561			
638199679	159	4	155	Gene3D	G3DSA:3.30.70.640	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain	GO:0006777
638199679	159	13	154	SUPERFAMILY	SSF55040	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain	GO:0006777
638199679	159	15	154	Pfam	PF01967	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain	GO:0006777
638199679	159	1	154	PANTHER	PTHR26250	IPR023045	Molybdenum cofactor biosynthesis C	
638199679	159	5	142	TIGRFAM	TIGR00581	IPR023045	Molybdenum cofactor biosynthesis C	
638199679	159	10	155	Hamap	MF_01224_A	IPR023047	Molybdenum cofactor biosynthesis C, archaea, putative	
638199679	159	1	154	PANTHER	PTHR26250:SF0			
638199680	422	268	341	Pfam	PF01336	IPR004365	Nucleic acid binding, OB-fold, tRNA/helicase-type	GO:0003676
638199680	422	258	347	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
638199680	422	140	253	Pfam	PF08489	IPR013696	Domain of unknown function DUF1743	
638199680	422	266	344	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
638199680	422	3	422	Hamap	MF_01892	IPR024913	tRNA(Ile2) 2-agmatinylcytidine synthetase TiaS	GO:0016879|GO:0002101
638199681	493	168	483	Pfam	PF02386	IPR003445	Cation transporter	GO:0055085|GO:0006812|GO:0008324
638199681	493	96	470	TIGRFAM	TIGR00933	IPR004772	Potassium uptake protein TrkH family	GO:0006812|GO:0016021|GO:0008324
638199681	493	10	487	PANTHER	PTHR32024			
638199682	280	4	244	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
638199682	280	45	172	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
638199682	280	30	221	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
638199682	280	144	158	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
638199682	280	3	234	Gene3D	G3DSA:3.40.50.300			
638199682	280	3	237	SUPERFAMILY	SSF52540			
638199682	280	3	243	PANTHER	PTHR24220			
638199682	280	3	243	PANTHER	PTHR24220:SF175			
638199684	310	33	47	ProSitePatterns	PS00165	IPR000634	Serine/threonine dehydratase, pyridoxal-phosphate-binding site	GO:0030170|GO:0006520
638199684	310	12	279	Pfam	PF00291	IPR001926	Pyridoxal phosphate-dependent enzyme, beta subunit	GO:0030170|GO:0008152|GO:0003824
638199684	310	12	287	SUPERFAMILY	SSF53686	IPR001926	Pyridoxal phosphate-dependent enzyme, beta subunit	GO:0030170|GO:0008152|GO:0003824
638199684	310	17	285	PANTHER	PTHR10314			
638199684	310	17	285	PANTHER	PTHR10314:SF8			
638199684	310	40	135	Gene3D	G3DSA:3.40.50.1100			
638199684	310	136	287	Gene3D	G3DSA:3.40.50.1100			
638199685	183	1	173	Pfam	PF01928	IPR008172	CYTH domain	GO:0006796
638199685	183	2	175	Gene3D	G3DSA:2.40.320.10	IPR008172	CYTH domain	GO:0006796
638199685	183	2	173	TIGRFAM	TIGR00318	IPR008173	Adenylyl cyclase CyaB	
638199685	183	1	181	SUPERFAMILY	SSF55154	IPR023577	CYTH-like domain	
638199686	188	1	188	PIRSF	PIRSF005785	IPR012091	Peptidase M54, archaemetzincin, archaeal/bacterial	GO:0008237|GO:0008270
638199686	188	3	180	Hamap	MF_01842	IPR012091	Peptidase M54, archaemetzincin, archaeal/bacterial	GO:0008237|GO:0008270
638199686	188	47	181	Pfam	PF07998	IPR012962	Peptidase M54, archaemetzincin	GO:0008237|GO:0008270
638199686	188	133	165	Gene3D	G3DSA:3.40.390.10	IPR024079	Metallopeptidase, catalytic domain	
638199686	188	2	183	PANTHER	PTHR15910			
638199686	188	18	178	SUPERFAMILY	SSF55486			
638199687	346	1	345	PIRSF	PIRSF001123	IPR008007	Peptidase M42	
638199687	346	45	331	Pfam	PF05343	IPR008007	Peptidase M42	
638199687	346	72	157	Gene3D	G3DSA:2.40.30.40	IPR023367	Peptidase M42, domain 2	
638199687	346	1	340	PANTHER	PTHR32481			
638199687	346	1	340	PANTHER	PTHR32481:SF0			
638199687	346	3	71	Gene3D	G3DSA:3.40.630.10			
638199687	346	4	78	SUPERFAMILY	SSF53187			
638199687	346	68	177	SUPERFAMILY	SSF101821			
638199687	346	168	341	Gene3D	G3DSA:3.40.630.10			
638199687	346	169	340	SUPERFAMILY	SSF53187			
638199688	209	22	197	Pfam	PF04919	IPR007003	Protein of unknown function DUF655	
638199688	209	22	91	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
638199688	209	22	198	SUPERFAMILY	SSF160975			
638199688	209	92	188	Gene3D	G3DSA:1.10.150.280			
638199689	269	7	268	PANTHER	PTHR11727	IPR001737	Ribosomal RNA adenine methylase transferase	GO:0008649|GO:0000154|GO:0000179
638199689	269	17	230	Pfam	PF00398	IPR001737	Ribosomal RNA adenine methylase transferase	GO:0008649|GO:0000154|GO:0000179
638199689	269	13	263	Hamap	MF_00607	IPR011530	Ribosomal RNA adenine dimethylase	GO:0006364|GO:0016433
638199689	269	14	261	TIGRFAM	TIGR00755	IPR011530	Ribosomal RNA adenine dimethylase	GO:0006364|GO:0016433
638199689	269	46	73	ProSitePatterns	PS01131	IPR020596	Ribosomal RNA adenine methylase transferase, conserved site	GO:0000154|GO:0000179|GO:0008649
638199689	269	30	193	SMART	SM00650	IPR020598	Ribosomal RNA adenine methylase transferase, N-terminal	GO:0000154|GO:0008649|GO:0000179
638199689	269	11	264	SUPERFAMILY	SSF53335			
638199689	269	22	193	Gene3D	G3DSA:3.40.50.150			
638199690	404	5	404	Hamap	MF_00136	IPR002795	S-adenosylmethionine synthetase (MAT), archaea	GO:0005524|GO:0006730|GO:0004478
638199690	404	6	400	Pfam	PF01941	IPR002795	S-adenosylmethionine synthetase (MAT), archaea	GO:0005524|GO:0006730|GO:0004478
638199691	283	5	84	SMART	SM00493	IPR006171	Toprim domain	
638199691	283	8	83	Pfam	PF01751	IPR006171	Toprim domain	
638199691	283	1	282	PIRSF	PIRSF016662	IPR014481	Uncharacterised conserved protein UCP016662, toprim-type	
638199691	283	127	183	Coils	Coil			
638199692	286	104	267	Pfam	PF00589	IPR002104	Integrase, catalytic	GO:0015074|GO:0006310|GO:0003677
638199692	286	13	82	Pfam	PF02899	IPR004107	Integrase, SAM-like, N-terminal	GO:0003677|GO:0015074
638199692	286	17	88	SUPERFAMILY	SSF47823	IPR010998	Integrase, Lambda-type, N-terminal	
638199692	286	98	276	SUPERFAMILY	SSF56349	IPR011010	DNA breaking-rejoining enzyme, catalytic core	GO:0003677
638199692	286	104	273	Gene3D	G3DSA:1.10.443.10	IPR013762	Integrase-like, catalytic core	GO:0006310|GO:0015074|GO:0003677
638199692	286	9	280	Hamap	MF_01808	IPR023009	Tyrosine recombinase XerC/XerD	
638199692	286	11	82	Gene3D	G3DSA:1.10.150.130	IPR023109	Integrase/recombinase, N-terminal	
638199692	286	1	277	PANTHER	PTHR30349			
638199692	286	1	277	PANTHER	PTHR30349:SF1			
638199693	310	3	304	PIRSF	PIRSF016896	IPR012043	GHMP kinase-like, archaeal	
638199693	310	10	167	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
638199695	383	10	379	PANTHER	PTHR10631	IPR002905	tRNA (guanine(26)-N(2))-dimethyltransferase	GO:0004809|GO:0008033|GO:0003723
638199695	383	10	381	TIGRFAM	TIGR00308	IPR002905	tRNA (guanine(26)-N(2))-dimethyltransferase	GO:0004809|GO:0008033|GO:0003723
638199695	383	13	379	Pfam	PF02005	IPR002905	tRNA (guanine(26)-N(2))-dimethyltransferase	GO:0004809|GO:0008033|GO:0003723
638199695	383	8	381	Hamap	MF_00290	IPR022923	N2,N2-dimethylguanosine tRNA methyltransferase, archaeal	GO:0004809
638199695	383	8	379	SUPERFAMILY	SSF53335			
638199695	383	24	181	Gene3D	G3DSA:3.40.50.150			
638199696	87	1	86	Pfam	PF01247	IPR001780	Ribosomal protein L35A	GO:0005622|GO:0003735|GO:0005840|GO:0006412
638199696	87	2	86	SUPERFAMILY	SSF50447	IPR009000	Translation elongation/initiation factor/Ribosomal, beta-barrel	
638199696	87	55	76	ProSitePatterns	PS01105	IPR018266	Ribosomal protein L35Ae, conserved site	GO:0005622|GO:0003735|GO:0005840|GO:0006412
638199696	87	1	87	Hamap	MF_00573	IPR023518	Ribosomal protein L35Ae, archaeal	GO:0003735|GO:0006412|GO:0005840
638199696	87	20	73	Gene3D	G3DSA:2.40.10.190			
638199697	334	1	334	Hamap	MF_00559	IPR006436	Glyceraldehyde-3-phosphate dehydrogenase, type II	GO:0005737|GO:0050661|GO:0006096|GO:0016620|GO:0051287|GO:0055114
638199697	334	5	333	TIGRFAM	TIGR01546	IPR006436	Glyceraldehyde-3-phosphate dehydrogenase, type II	GO:0005737|GO:0050661|GO:0006096|GO:0016620|GO:0051287|GO:0055114
638199697	334	1	152	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
638199697	334	3	141	Pfam	PF00044	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain	GO:0055114|GO:0016620
638199697	334	3	141	SMART	SM00846	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain	GO:0055114|GO:0016620
638199697	334	146	296	Pfam	PF02800	IPR020829	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain	GO:0016620|GO:0055114
638199697	334	139	146	ProSitePatterns	PS00071	IPR020830	Glyceraldehyde 3-phosphate dehydrogenase, active site	GO:0016620|GO:0055114
638199697	334	1	318	PIRSF	PIRSF000149	IPR020831	Glyceraldehyde/Erythrose phosphate dehydrogenase family	GO:0016620|GO:0055114
638199697	334	3	157	SUPERFAMILY	SSF51735			
638199697	334	140	301	SUPERFAMILY	SSF55347			
638199697	334	153	299	Gene3D	G3DSA:3.30.360.10			
638199698	110	1	85	Pfam	PF08967	IPR014418	Uncharacterised conserved protein UCP004604	
638199698	110	1	103	PIRSF	PIRSF004604	IPR014418	Uncharacterised conserved protein UCP004604	
638199698	110	4	83	SUPERFAMILY	SSF111057	IPR014418	Uncharacterised conserved protein UCP004604	
638199699	199	38	189	Pfam	PF07155	IPR009825	ECF transporter, substrate-specific component-like	GO:0016020
638199700	310	24	119	Pfam	PF00586	IPR000728	AIR synthase-related protein	GO:0003824
638199700	310	1	303	PIRSF	PIRSF005303	IPR006283	Thiamine-monophosphate kinase	GO:0009228|GO:0009030
638199700	310	17	302	TIGRFAM	TIGR01379	IPR006283	Thiamine-monophosphate kinase	GO:0009228|GO:0009030
638199700	310	138	287	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal	
638199700	310	145	286	Pfam	PF02769	IPR010918	AIR synthase-related protein, C-terminal	
638199700	310	5	134	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
638199700	310	1	307	PANTHER	PTHR30270			
638199700	310	1	307	PANTHER	PTHR30270:SF0			
638199700	310	4	136	Gene3D	G3DSA:3.30.1330.10			
638199700	310	141	301	Gene3D	G3DSA:3.90.650.10			
638199701	172	140	146	ProSitePatterns	PS00374	IPR001497	Methylated-DNA-[protein]-cysteine S-methyltransferase, active site	GO:0006281|GO:0003908
638199701	172	90	170	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
